"","region","year","value","age"
"6772","г. Ивантеевка",2001,0.825314871313463,1
"6773","г. Климовск",2001,0.631598274120995,1
"6774","г. Коломна",2001,0.752646669607411,1
"6775","г. Красноармейск",2001,0.881329725550831,1
"6776","г. Краснознаменск",2001,0.748967885718461,1
"6777","г. Лобня",2001,0.810810810810811,1
"6778","г. Лыткарино",2001,0.763555080806283,1
"6779","г. Орехово-Зуево",2001,0.774988408293038,1
"6780","г. Подольск",2001,0.757563060420682,1
"6781","г. Протвино",2001,0.823262002439295,1
"6782","г. Пущино",2001,0.764318398954091,1
"6783","г. Реутов",2001,0.842552181537691,1
"6784","г. Рошаль",2001,0.934327553678915,1
"6785","г. Серпухов",2001,0.729479941264694,1
"6786","г. Троицк",2001,0.90161923454367,1
"6787","г. Фрязино",2001,0.82658893022899,1
"6788","г. Электросталь",2001,0.693675998672126,1
"6789","г. Юбилейный",2001,0.69952822515048,1
"6790","Дмитровский район",2001,0.730178411517531,1
"6791","Домодедовский район",2001,0.816242314199645,1
"6792","Егорьевский район",2001,0.799547307422272,1
"6793","Зарайский район",2001,0.746678117321501,1
"6794","Истринский район",2001,0.830800581734579,1
"6795","Каширский район",2001,0.816367523206933,1
"6796","Клинский район",2001,0.765499589205587,1
"6797","Коломенский район",2001,0.737334099827539,1
"6798","Красногорский район",2001,0.752385612919012,1
"6799","Ленинский район",2001,0.779693934690001,1
"6800","Лотошинский район",2001,0.788061703554661,1
"6801","Луховицкий район",2001,0.821115308278379,1
"6802","Люберецкий район",2001,0.724032193222396,1
"6803","Можайский район",2001,0.817599588172059,1
"6804","Мытищинский район",2001,0.765186725153201,1
"6805","Наро-Фоминский район",2001,0.842720444024937,1
"6806","Ногинский район",2001,0.803452913615626,1
"6807","Одинцовский район",2001,0.767697992899065,1
"6808","Озёрский район",2001,0.825514890260051,1
"6809","Орехово-Зуевский район",2001,0.800135043889264,1
"6810","Павлово-Посадский район",2001,0.804785423348616,1
"6811","пгт. Восход",2001,1.36417556346382,1
"6812","пгт. Молодёжный",2001,1.32850241545894,1
"6813","пгт. Приокск",2001,1.02140077821012,1
"6814","Подольский район",2001,0.756618786544948,1
"6815","Пушкинский район",2001,0.709414732845403,1
"6816","Раменский район",2001,0.719985516732352,1
"6817","Рузский район",2001,0.832255075797511,1
"6818","Сельские населенные пункты, подчиненные администрации г. Звенигород",2001,0.720810733656866,1
"6819","Сельские населенные пункты, подчиненные администрации г. Королёв",2001,0.74396232324247,1
"6820","Сельские населенные пункты, подчиненные администрации г. Щербинка",2001,0.708837075417386,1
"6821","Сергиево-Посадский район",2001,0.781312074582197,1
"6822","Серебряно-Прудский район",2001,0.809272061813745,1
"6823","Серпуховский район",2001,0.691750127823393,1
"6824","Солнечногорский район",2001,0.74246819170677,1
"6825","Ступинский район",2001,0.799045808372493,1
"6826","Талдомский район",2001,0.721278807832265,1
"6827","Химкинский район",2001,0.74969125244244,1
"6828","Чеховский район",2001,0.84716459197787,1
"6829","Шатурский район",2001,0.690077117896474,1
"6830","Шаховской район",2001,0.801673056814221,1
"6831","Щёлковский район",2001,0.76494366732705,1
"6832","Балашихинский район",2002,0.555695882798687,0
"6833","Волоколамский район",2002,0.634470863619564,0
"6834","Воскресенский район",2002,0.621056456674705,0
"6835","г. Бронницы",2002,0.723962046838151,0
"6836","г. Дзержинский",2002,0.602540834845735,0
"6837","г. Долгопрудный",2002,0.580553488057379,0
"6838","г. Дубна",2002,0.611888111888112,0
"6839","г. Железнодорожный",2002,0.582508341081879,0
"6840","г. Жуковский",2002,0.496913115494654,0
"6841","г. Ивантеевка",2002,0.659078463584448,0
"6842","г. Климовск",2002,0.563664738823097,0
"6843","г. Коломна",2002,0.611353109836789,0
"6844","г. Красноармейск",2002,0.71124855044453,0
"6845","г. Краснознаменск",2002,0.613788316100983,0
"6846","г. Лобня",2002,0.590245417831625,0
"6847","г. Лыткарино",2002,0.536071054141198,0
"6848","г. Орехово-Зуево",2002,0.625124196860303,0
"6849","г. Подольск",2002,0.583256515545127,0
"6850","г. Протвино",2002,0.571016742432642,0
"6851","г. Пущино",2002,0.643636546487655,0
"6852","г. Реутов",2002,0.631584499149537,0
"6853","г. Рошаль",2002,0.606414518012757,0
"6854","г. Серпухов",2002,0.578715518527534,0
"6855","г. Троицк",2002,0.71454857703631,0
"6856","г. Фрязино",2002,0.686586628821296,0
"6857","г. Электросталь",2002,0.54498174172845,0
"6858","г. Юбилейный",2002,0.533593622905482,0
"6859","Дмитровский район",2002,0.653027485017566,0
"6860","Домодедовский район",2002,0.62559319935625,0
"6861","Егорьевский район",2002,0.591015309811483,0
"6862","Зарайский район",2002,0.598773825711491,0
"6863","Истринский район",2002,0.680141776032187,0
"6864","Каширский район",2002,0.621242772493149,0
"6865","Клинский район",2002,0.635151361941478,0
"6866","Коломенский район",2002,0.66984928391112,0
"6867","Красногорский район",2002,0.613734605660223,0
"6868","Ленинский район",2002,0.629425649095201,0
"6869","Лотошинский район",2002,0.45271629778672,0
"6870","Луховицкий район",2002,0.76189256674563,0
"6871","Люберецкий район",2002,0.56085890634484,0
"6872","Можайский район",2002,0.620770057686193,0
"6873","Мытищинский район",2002,0.589944815125227,0
"6874","Наро-Фоминский район",2002,0.690115132229677,0
"6875","Ногинский район",2002,0.626324071062509,0
"6876","Одинцовский район",2002,0.602492573001956,0
"6877","Озёрский район",2002,0.749443552249739,0
"6878","Орехово-Зуевский район",2002,0.645678595543552,0
"6879","Павлово-Посадский район",2002,0.658192479486826,0
"6880","пгт. Восход",2002,1.06761565836299,0
"6881","пгт. Молодёжный",2002,0.805152979066022,0
"6882","пгт. Приокск",2002,0.648508430609598,0
"6883","Подольский район",2002,0.674575785594291,0
"6884","Пушкинский район",2002,0.56328528963605,0
"6885","Раменский район",2002,0.577009669437984,0
"6886","Рузский район",2002,0.744397054360154,0
"6887","Сельские населенные пункты, подчиненные администрации г. Звенигород",2002,0.542392235226948,0
"6888","Сельские населенные пункты, подчиненные администрации г. Королёв",2002,0.578506048017775,0
"6889","Сельские населенные пункты, подчиненные администрации г. Щербинка",2002,0.604490500863558,0
"6890","Сергиево-Посадский район",2002,0.585763346311059,0
"6891","Серебряно-Прудский район",2002,0.589670597803985,0
"6892","Серпуховский район",2002,0.604529459532617,0
"6893","Солнечногорский район",2002,0.62545322697607,0
"6894","Ступинский район",2002,0.592782580622018,0
"6895","Талдомский район",2002,0.682290764165656,0
