"","region","year","value","age"
"4768","г. Павлово",1982,1.22005907003356,20
"4769","г. Саров",1982,1.40711517975253,20
"4770","Дальнеконстантиновский район",1982,1.24726654247995,20
"4771","Дивеевский район",1982,1.26106322670215,20
"4772","Княгининский район",1982,1.27111953260698,20
"4773","Ковернинский район",1982,0.936154278225051,20
"4774","Краснобаковский район",1982,1.2363668477061,20
"4775","Краснооктябрьский район",1982,0.729275189760381,20
"4776","Кстовский район",1982,1.49343533102692,20
"4777","Кулебакский район",1982,1.50716754490339,20
"4778","Лукояновский район",1982,1.20991253644315,20
"4779","Лысковский район",1982,1.02932882120699,20
"4780","Навашинский район",1982,1.16219946248275,20
"4781","Павловский район",1982,1.22145881046568,20
"4782","Первомайский район",1982,0.985022264201862,20
"4783","Перевозский район",1982,1.53803131991051,20
"4784","Пильнинский район",1982,0.965610036012505,20
"4785","Починковский район",1982,0.882326728261192,20
"4786","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1982,1.29451657018678,20
"4787","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1982,1.31383496388875,20
"4788","Семеновский район",1982,1.1369095276221,20
"4789","Сергачский район",1982,0.865473489622721,20
"4790","Сеченовский район",1982,1.11029286806775,20
"4791","Сокольский район",1982,1.04315429990686,20
"4792","Сосновский район",1982,1.07255809689692,20
"4793","Спасский район",1982,0.536792663833594,20
"4794","Тонкинский район",1982,1.36762974368264,20
"4795","Тоншаевский район",1982,1.03294746215494,20
"4796","Уренский район",1982,1.30143000501756,20
"4797","Чкаловский район",1982,1.02177686602493,20
"4798","Шарангский район",1982,1.29452205075697,20
"4799","Шатковский район",1982,1.0597439544808,20
"4800","Шахунский район",1982,1.12980279394118,20
"4801","Ардатовский район",1983,1.43480142481441,19
"4802","Арзамасский район",1983,1.28171592989799,19
"4803","Балахнинский район",1983,1.52726995734308,19
"4804","Богородский район",1983,1.48430316563772,19
"4805","Большеболдинский район",1983,0.868162261831592,19
"4806","Большемурашкинский район",1983,1.140315406389,19
"4807","Борский район",1983,1.35137251217488,19
"4808","Бутурлинский район",1983,1.18923557898608,19
"4809","Вадский район",1983,1.54499806875241,19
"4810","Варнавинский район",1983,1.07079119571684,19
"4811","Вачский район",1983,1.0212838997597,19
"4812","Ветлужский район",1983,1.84403228392752,19
"4813","Вознесенский район",1983,1.08220709277512,19
"4814","Володарский район",1983,1.24235584621024,19
"4815","Воротынский район",1983,0.823959635235847,19
"4816","Воскресенский район",1983,1.38805552222089,19
"4817","Выксунский район",1983,1.34478894284647,19
"4818","Гагинский район",1983,1.05640821207893,19
"4819","г. Арзамас",1983,2.06565400064638,19
"4820","г. Балахна",1983,1.48814218856812,19
"4821","г. Богородск",1983,1.46002053153872,19
"4822","г. Бор",1983,1.52571926765475,19
"4823","г. Выкса",1983,1.43771525115342,19
"4824","г. Городец",1983,1.39706113715742,19
"4825","г. Кстово",1983,1.52757531584062,19
"4826","г. Нижний Новгород",1983,1.69857521081065,19
"4827","Городецкий район",1983,1.40030017484411,19
"4828","г. Павлово",1983,1.31902457127836,19
"4829","г. Саров",1983,1.33336455053089,19
"4830","Дальнеконстантиновский район",1983,1.1419778083745,19
"4831","Дивеевский район",1983,1.29577138890496,19
"4832","Княгининский район",1983,1.2948049897363,19
"4833","Ковернинский район",1983,0.847219621793672,19
"4834","Краснобаковский район",1983,1.29376959420674,19
"4835","Краснооктябрьский район",1983,0.796249441881232,19
"4836","Кстовский район",1983,1.54930485420203,19
"4837","Кулебакский район",1983,1.61482236953935,19
"4838","Лукояновский район",1983,1.87463556851312,19
"4839","Лысковский район",1983,1.15858244030833,19
"4840","Навашинский район",1983,1.10045761603835,19
"4841","Павловский район",1983,1.26309945173156,19
"4842","Первомайский район",1983,0.886070255925876,19
"4843","Перевозский район",1983,1.99664429530201,19
"4844","Пильнинский район",1983,0.941865526930231,19
"4845","Починковский район",1983,0.816969192834437,19
"4846","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1983,1.45188182618633,19
"4847","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1983,1.2677354914716,19
"4848","Семеновский район",1983,1.28302642113691,19
"4849","Сергачский район",1983,0.938296501694535,19
"4850","Сеченовский район",1983,1.12162238712967,19
"4851","Сокольский район",1983,1.06178205526234,19
"4852","Сосновский район",1983,1.11839391300362,19
"4853","Спасский район",1983,0.596436293148438,19
"4854","Тонкинский район",1983,1.17742958065393,19
"4855","Тоншаевский район",1983,0.943900267141585,19
"4856","Уренский район",1983,1.3861013547416,19
"4857","Чкаловский район",1983,1.04939245699858,19
"4858","Шарангский район",1983,1.26526731514664,19
"4859","Шатковский район",1983,1.00284495021337,19
"4860","Шахунский район",1983,1.21810401430933,19
"4861","Ардатовский район",1984,1.69113485801791,18
"4862","Арзамасский район",1984,1.43430115964775,18
"4863","Балахнинский район",1984,1.5348872638635,18
"4864","Богородский район",1984,1.53684487061605,18
"4865","Большеболдинский район",1984,0.868162261831592,18
"4866","Большемурашкинский район",1984,1.23736352608168,18
"4867","Борский район",1984,1.55650553545983,18
"4868","Бутурлинский район",1984,1.44669895175627,18
"4869","Вадский район",1984,1.68018539976825,18
"4870","Варнавинский район",1984,1.17277130959463,18
"4871","Вачский район",1984,1.09423274974253,18
"4872","Ветлужский район",1984,2.39991447966219,18
"4873","Вознесенский район",1984,1.11269179961386,18
"4874","Володарский район",1984,1.31373343364778,18
"4875","Воротынский район",1984,0.962829236680091,18
"4876","Воскресенский район",1984,1.5440617624705,18
"4877","Выксунский район",1984,1.53496111658233,18
"4878","Гагинский район",1984,0.996611520829181,18
"4879","г. Арзамас",1984,2.25587515582437,18
"4880","г. Балахна",1984,1.55474925943454,18
"4881","г. Богородск",1984,1.44576251853542,18
"4882","г. Бор",1984,1.58607739252901,18
"4883","г. Выкса",1984,1.49944765741764,18
"4884","г. Городец",1984,1.5197759667726,18
"4885","г. Кстово",1984,1.59286929057337,18
"4886","г. Нижний Новгород",1984,1.73507491238541,18
"4887","Городецкий район",1984,1.42660415602903,18
"4888","г. Павлово",1984,1.50149221419846,18
"4889","г. Саров",1984,1.35560680378821,18
"4890","Дальнеконстантиновский район",1984,1.25536567587268,18
"4891","Дивеевский район",1984,1.33047955110777,18
"4892","Княгининский район",1984,1.65008684667614,18
"4893","Ковернинский район",1984,0.851900393184797,18
"4894","Краснобаковский район",1984,1.6735108402879,18
"4895","Краснооктябрьский район",1984,0.848340526864117,18
"4896","Кстовский район",1984,1.78567591378903,18
"4897","Кулебакский район",1984,1.76780554139045,18
"4898","Лукояновский район",1984,1.91253644314869,18
"4899","Лысковский район",1984,1.39123895469073,18
"4900","Навашинский район",1984,1.38374373501852,18
"4901","Павловский район",1984,1.44354223055035,18
"4902","Первомайский район",1984,1.07048081680385,18
"4903","Перевозский район",1984,2.65659955257271,18
"4904","Пильнинский район",1984,1.13182159958843,18
"4905","Починковский район",1984,0.816969192834437,18
"4906","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1984,1.47436257704341,18
"4907","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1984,1.37786200891256,18
"4908","Семеновский район",1984,1.62530024019215,18
"4909","Сергачский район",1984,0.960703582332017,18
"4910","Сеченовский район",1984,1.28590041352745,18
"4911","Сокольский район",1984,1.08661906240298,18
"4912","Сосновский район",1984,1.15964614749966,18
"4913","Спасский район",1984,0.70826809811377,18
"4914","Тонкинский район",1984,1.53971560547052,18
"4915","Тоншаевский район",1984,1.02107450281983,18
"4916","Уренский район",1984,1.35787757150025,18
"4917","Чкаловский район",1984,1.03361211929935,18
"4918","Шарангский район",1984,1.29452205075697,18
"4919","Шатковский район",1984,1.2873399715505,18
"4920","Шахунский район",1984,1.32225417166663,18
"4921","Ардатовский район",1985,1.79433403242451,17
"4922","Арзамасский район",1985,1.5520097654547,17
"4923","Балахнинский район",1985,1.53107861060329,17
"4924","Богородский район",1985,1.8225403914357,17
"4925","Большеболдинский район",1985,1.31376767055931,17
"4926","Большемурашкинский район",1985,1.23736352608168,17
"4927","Борский район",1985,1.53458292228434,17
"4928","Бутурлинский район",1985,1.46508919266842,17
"4929","Вадский район",1985,1.83468520664349,17
"4930","Варнавинский район",1985,1.26625308064927,17
"4931","Вачский район",1985,1.35169927909372,17
"4932","Ветлужский район",1985,2.28766903629269,17
"4933","Вознесенский район",1985,1.38705416116248,17
"4934","Володарский район",1985,1.44298474062928,17
"4935","Воротынский район",1985,1.25908438642781,17
"4936","Воскресенский район",1985,1.64406576263051,17
"4937","Выксунский район",1985,1.52137738988692,17
"4938","Гагинский район",1985,1.10291674971763,17
"4939","г. Арзамас",1985,2.19493051387414,17
"4940","г. Балахна",1985,1.65465986573417,17
"4941","г. Богородск",1985,1.61115546937379,17
"4942","г. Бор",1985,1.51062973643619,17
"4943","г. Выкса",1985,1.5871726557931,17
"4944","г. Городец",1985,1.60158585318272,17
"4945","г. Кстово",1985,1.60653547133139,17
"4946","г. Нижний Новгород",1985,1.697733498615,17
"4947","Городецкий район",1985,1.43279332807254,17
"4948","г. Павлово",1985,1.50303855015541,17
"4949","г. Саров",1985,1.45277033117544,17
"4950","Дальнеконстантиновский район",1985,1.51858751113631,17
"4951","Дивеевский район",1985,1.47509689361948,17
"4952","Княгининский район",1985,1.8158850465814,17
"4953","Ковернинский район",1985,1.09061973413219,17
"4954","Краснобаковский район",1985,1.70442001148055,17
"4955","Краснооктябрьский район",1985,1.06414645036464,17
"4956","Кстовский район",1985,1.67608569525324,17
"4957","Кулебакский район",1985,1.92645475664344,17
"4958","Лукояновский район",1985,2.0466472303207,17
"4959","Лысковский район",1985,1.4335401391239,17
"4960","Навашинский район",1985,1.39827122829956,17
"4961","Павловский район",1985,1.53145025100053,17
"4962","Первомайский район",1985,1.18742409931183,17
"4963","Перевозский район",1985,2.41051454138702,17
"4964","Пильнинский район",1985,1.28616090862321,17
"4965","Починковский район",1985,0.90312230771516,17
"4966","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1985,1.46537027670058,17
"4967","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1985,1.34200686369923,17
"4968","Семеновский район",1985,1.59727782225781,17
"4969","Сергачский район",1985,1.06433633028037,17
"4970","Сеченовский район",1985,1.39353084461565,17
"4971","Сокольский район",1985,1.35982614095002,17
"4972","Сосновский район",1985,1.35215657514782,17
"4973","Спасский район",1985,1.05121896667412,17
"4974","Тонкинский район",1985,1.63028711167467,17
"4975","Тоншаевский район",1985,1.30008904719501,17
"4976","Уренский район",1985,1.52722027094832,17
"4977","Чкаловский район",1985,1.30582294461101,17
"4978","Шарангский район",1985,1.36765888978278,17
"4979","Шатковский район",1985,1.53271692745377,17
"4980","Шахунский район",1985,1.48753594312496,17
"4981","Ардатовский район",1986,1.99407436998569,16
"4982","Арзамасский район",1986,1.65881942627954,16
"4983","Балахнинский район",1986,1.65676416819013,16
"4984","Богородский район",1986,1.66819913306187,16
"4985","Большеболдинский район",1986,1.50583896742471,16
"4986","Большемурашкинский район",1986,1.35058633238981,16
"4987","Борский район",1986,1.67394810604281,16
"4988","Бутурлинский район",1986,1.8635444124318,16
"4989","Вадский район",1986,2.240247199691,16
"4990","Варнавинский район",1986,1.65717685051415,16
"4991","Вачский район",1986,1.57912804668726,16
"4992","Ветлужский район",1986,1.99369287508686,16
"4993","Вознесенский район",1986,2.07804084950716,16
"4994","Володарский район",1986,1.72077859444026,16
"4995","Воротынский район",1986,1.54145257603111,16
"4996","Воскресенский район",1986,1.71206848273931,16
"4997","Выксунский район",1986,1.79305192379529,16
"4998","Гагинский район",1986,1.28895090027241,16
"4999","г. Арзамас",1986,1.89944134078212,16
"5000","г. Балахна",1986,1.686210583513,16
"5001","г. Богородск",1986,1.56838143036386,16
"5002","г. Бор",1986,1.63637582992422,16
"5003","г. Выкса",1986,1.71226200532848,16
"5004","г. Городец",1986,1.75261948963217,16
"5005","г. Кстово",1986,1.74319727891156,16
"5006","г. Нижний Новгород",1986,1.58134765774452,16
"5007","Городецкий район",1986,1.61073202432345,16
"5008","г. Павлово",1986,1.63293077053921,16
"5009","г. Саров",1986,1.69275253737284,16
"5010","Дальнеконстантиновский район",1986,1.86685024702357,16
"5011","Дивеевский район",1986,1.81639382194713,16
"5012","Княгининский район",1986,1.89483657034581,16
"5013","Ковернинский район",1986,1.91911627036136,16
"5014","Краснобаковский район",1986,1.90312182629046,16
"5015","Краснооктябрьский район",1986,1.58505730019348,16
"5016","Кстовский район",1986,1.60087672174829,16
"5017","Кулебакский район",1986,2.00577936426993,16
"5018","Лукояновский район",1986,2.0932944606414,16
"5019","Лысковский район",1986,1.68499717992104,16
"5020","Навашинский район",1986,1.52175492118835,16
"5021","Павловский район",1986,1.77435399171814,16
"5022","Первомайский район",1986,1.53825394683578,16
"5023","Перевозский район",1986,2.15883668903803,16
"5024","Пильнинский район",1986,1.60275436305354,16
"5025","Починковский район",1986,1.44974896764802,16
"5026","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1986,1.58901440641451,16
"5027","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1986,1.62884802540593,16
"5028","Семеновский район",1986,1.85148118494796,16
"5029","Сергачский район",1986,1.55729210430496,16
"5030","Сеченовский район",1986,1.56347363054438,16
"5031","Сокольский район",1986,1.75721825520025,16
"5032","Сосновский район",1986,1.61800430856671,16
"5033","Спасский район",1986,1.73712070379483,16
"5034","Тонкинский район",1986,2.07408749207499,16
"5035","Тоншаевский район",1986,1.9115464529534,16
"5036","Уренский район",1986,1.90353738083292,16
"5037","Чкаловский район",1986,1.7121666403661,16
"5038","Шарангский район",1986,2.16485043516419,16
"5039","Шатковский район",1986,1.76386913229018,16
"5040","Шахунский район",1986,2.02639980075622,16
"5041","Ардатовский район",1987,1.91750724058724,15
"5042","Арзамасский район",1987,1.71113436219374,15
"5043","Балахнинский район",1987,1.61106032906764,15
"5044","Богородский район",1987,1.95389465388152,15
"5045","Большеболдинский район",1987,1.63644744929318,15
"5046","Большемурашкинский район",1987,1.81156490093004,15
"5047","Борский район",1987,1.7428477474515,15
"5048","Бутурлинский район",1987,1.90032489425611,15
"5049","Вадский район",1987,2.04712244109695,15
"5050","Варнавинский район",1987,1.97161553497068,15
"5051","Вачский район",1987,1.57483693786474,15
"5052","Ветлужский район",1987,2.13266342402052,15
"5053","Вознесенский район",1987,2.2203028147546,15
"5054","Володарский район",1987,1.74971545421224,15
"5055","Воротынский район",1987,1.80067583206036,15
"5056","Воскресенский район",1987,1.99607984319373,15
"5057","Выксунский район",1987,1.63344313512412,15
"5058","Гагинский район",1987,1.7407481230483,15
"5059","г. Арзамас",1987,1.80987118518861,15
"5060","г. Балахна",1987,1.67919931289548,15
"5061","г. Богородск",1987,1.57693623816585,15
"5062","г. Бор",1987,1.60116692374757,15
"5063","г. Выкса",1987,1.76912080057184,15
"5064","г. Городец",1987,1.74003335326138,15
"5065","г. Кстово",1987,1.78571428571429,15
"5066","г. Нижний Новгород",1987,1.55012778721516,15
"5067","Городецкий район",1987,1.70666419099785,15
"5068","г. Павлово",1987,1.75818398305216,15
"5069","г. Саров",1987,1.57100546691172,15
"5070","Дальнеконстантиновский район",1987,1.89519721389811,15
"5071","Дивеевский район",1987,1.59657546132932,15
"5072","Княгининский район",1987,2.10011053213327,15
"5073","Ковернинский район",1987,2.09230481183299,15
"5074","Краснобаковский район",1987,1.90312182629046,15
"5075","Краснооктябрьский район",1987,1.65203155231433,15
"5076","Кстовский район",1987,1.86518254292284,15
"5077","Кулебакский район",1987,2.39673635900051,15
"5078","Лукояновский район",1987,1.78425655976676,15
"5079","Лысковский район",1987,1.63564579808235,15
"5080","Навашинский район",1987,1.4818043146655,15
"5081","Павловский район",1987,1.71651976773776,15
"5082","Первомайский район",1987,1.51576485404579,15
"5083","Перевозский район",1987,1.97427293064877,15
"5084","Пильнинский район",1987,1.59483952669279,15
"5085","Починковский район",1987,1.57749324143668,15
"5086","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1987,1.55866539275745,15
"5087","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1987,1.67494749782308,15
"5088","Семеновский район",1987,1.95356285028022,15
"5089","Сергачский район",1987,1.63291600145646,15
"5090","Сеченовский район",1987,1.63145074491588,15
"5091","Сокольский район",1987,1.83793852840733,15
"5092","Сосновский район",1987,1.43924462575056,15
"5093","Спасский район",1987,1.76694251845225,15
"5094","Тонкинский район",1987,2.2642876551037,15
"5095","Тоншаевский район",1987,1.79875333926981,15
"5096","Уренский район",1987,1.92548921224285,15
"5097","Чкаловский район",1987,1.93703645258009,15
"5098","Шарангский район",1987,2.21604622248226,15
"5099","Шатковский район",1987,1.82076813655761,15
"5100","Шахунский район",1987,2.03545633617859,15
"5101","Ардатовский район",1988,1.85092712806685,14
"5102","Арзамасский район",1988,1.60650449036533,14
"5103","Балахнинский район",1988,1.4853747714808,14
"5104","Богородский район",1988,1.60252200183896,14
"5105","Большеболдинский район",1988,1.83620159803319,14
"5106","Большемурашкинский район",1988,1.77112818439143,14
"5107","Борский район",1988,1.53771472416655,14
"5108","Бутурлинский район",1988,1.60608103966162,14
"5109","Вадский район",1988,1.82824771469036,14
"5110","Варнавинский район",1988,2.04810062037903,14
"5111","Вачский район",1988,1.50617919670443,14
"5112","Ветлужский район",1988,1.58747127051152,14
"5113","Вознесенский район",1988,2.0627984960878,14
"5114","Володарский район",1988,1.63203889113953,14
"5115","Воротынский район",1988,1.43961486830533,14
"5116","Воскресенский район",1988,1.65606624264971,14
"5117","Выксунский район",1988,1.43647909804055,14
"5118","Гагинский район",1988,1.68759550860408,14
"5119","г. Арзамас",1988,1.57255644304908,14
"5120","г. Балахна",1988,1.58454715955899,14
"5121","г. Богородск",1988,1.45716892893806,14
"5122","г. Бор",1988,1.59278385084837,14
"5123","г. Выкса",1988,1.57255182273052,14
"5124","г. Городец",1988,1.68654227368554,14
"5125","г. Кстово",1988,1.46379980563654,14
"5126","г. Нижний Новгород",1988,1.46542093261711,14
"5127","Городецкий район",1988,1.51325256463817,14
"5128","г. Павлово",1988,1.61282840309886,14
"5129","г. Саров",1988,1.51481451131428,14
"5130","Дальнеконстантиновский район",1988,1.80205717988175,14
"5131","Дивеевский район",1988,1.77590096604385,14
"5132","Княгининский район",1988,1.69745776093479,14
"5133","Ковернинский район",1988,2.02677401235724,14
"5134","Краснобаковский район",1988,1.51454938843997,14
"5135","Краснооктябрьский район",1988,1.54040779877958,14
"5136","Кстовский район",1988,1.61376968863485,14
"5137","Кулебакский район",1988,1.89812453963397,14
"5138","Лукояновский район",1988,1.3265306122449,14
"5139","Лысковский район",1988,1.45704079714232,14
"5140","Навашинский район",1988,1.4382218348224,14
"5141","Павловский район",1988,1.52219677516367,14
"5142","Первомайский район",1988,1.47978230558179,14
"5143","Перевозский район",1988,1.51565995525727,14
"5144","Пильнинский район",1988,1.61462661759468,14
"5145","Починковский район",1988,1.7200915005496,14
"5146","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1988,1.56578429719553,14
"5147","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1988,1.49311068995544,14
"5148","Семеновский район",1988,1.77542033626902,14
"5149","Сергачский район",1988,1.55169033414559,14
"5150","Сеченовский район",1988,1.77306973318983,14
"5151","Сокольский район",1988,1.73238124805961,14
"5152","Сосновский район",1988,1.41174313608654,14
"5153","Спасский район",1988,1.66256616715127,14
"5154","Тонкинский район",1988,1.79331582284213,14
"5155","Тоншаевский район",1988,1.88780053428317,14
"5156","Уренский район",1988,1.80005017561465,14
"5157","Чкаловский район",1988,1.5938141076219,14
"5158","Шарангский район",1988,2.2014188546771,14
"5159","Шатковский район",1988,1.74964438122333,14
"5160","Шахунский район",1988,1.84300495845314,14
"5161","Ардатовский район",1989,1.51136855421286,13
"5162","Арзамасский район",1989,1.37980643473712,13
"5163","Балахнинский район",1989,1.45871419865935,13
"5164","Богородский район",1989,1.43504531722054,13
"5165","Большеболдинский район",1989,1.52120467117394,13
"5166","Большемурашкинский район",1989,1.51233319854428,13
"5167","Борский район",1989,1.38582233287922,13
"5168","Бутурлинский район",1989,1.48960951388463,13
"5169","Вадский район",1989,1.59006051242436,13
"5170","Варнавинский район",1989,1.47021330840486,13
"5171","Вачский район",1989,1.17576381737041,13
"5172","Ветлужский район",1989,1.46453578491635,13
"5173","Вознесенский район",1989,1.67665887613047,13
"5174","Володарский район",1989,1.56451955167159,13
"5175","Воротынский район",1989,1.46275980187937,13
"5176","Воскресенский район",1989,1.37605504220169,13
"5177","Выксунский район",1989,1.46364655143139,13
"5178","Гагинский район",1989,1.72745996943725,13
"5179","г. Арзамас",1989,1.43773950782585,13
"5180","г. Балахна",1989,1.44081611189988,13
"5181","г. Богородск",1989,1.32314360670697,13
"5182","г. Бор",1989,1.32620213265375,13
"5183","г. Выкса",1989,1.54818376762623,13
"5184","г. Городец",1989,1.55124130769957,13
"5185","г. Кстово",1989,1.43343051506317,13
"5186","г. Нижний Новгород",1989,1.34980028465176,13
"5187","Городецкий район",1989,1.44826625818131,13
"5188","г. Павлово",1989,1.43809243996351,13
"5189","г. Саров",1989,1.45979420062512,13
"5190","Дальнеконстантиновский район",1989,1.69271887907994,13
"5191","Дивеевский район",1989,1.49245097472089,13
"5192","Княгининский район",1989,1.69745776093479,13
"5193","Ковернинский район",1989,1.82082007114773,13
"5194","Краснобаковский район",1989,1.53662736786329,13
"5195","Краснооктябрьский район",1989,1.52552463164161,13
"5196","Кстовский район",1989,1.43326815222296,13
"5197","Кулебакский район",1989,1.70547906396963,13
"5198","Лукояновский район",1989,1.42274052478134,13
"5199","Лысковский район",1989,1.44764053393495,13
"5200","Навашинский район",1989,1.42369434154137,13
"5201","Павловский район",1989,1.44122886159114,13
"5202","Первомайский район",1989,1.4437997571178,13
"5203","Перевозский район",1989,1.70022371364653,13
"5204","Пильнинский район",1989,1.49590407218331,13
"5205","Починковский район",1989,1.70226671816048,13
"5206","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1989,1.37469791491036,13
"5207","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1989,1.47006095374686,13
"5208","Семеновский район",1989,1.54723779023219,13
"5209","Сергачский район",1989,1.58530095510181,13
"5210","Сеченовский район",1989,1.55780887101343,13
"5211","Сокольский район",1989,1.53368519093449,13
"5212","Сосновский район",1989,1.43466104413989,13
"5213","Спасский район",1989,1.76694251845225,13
"5214","Тонкинский район",1989,1.68463001539716,13
"5215","Тоншаевский район",1989,1.77500742059958,13
"5216","Уренский район",1989,1.69969894631209,13
"5217","Чкаловский район",1989,1.60564936089632,13
"5218","Шарангский район",1989,2.05514517662547,13
"5219","Шатковский район",1989,1.47581792318634,13
"5220","Шахунский район",1989,1.71621346253991,13
"5221","Ардатовский район",1990,1.64119977362762,12
"5222","Арзамасский район",1990,1.41032348068707,12
"5223","Балахнинский район",1990,1.23400365630713,12
"5224","Богородский район",1990,1.32011033758045,12
"5225","Большеболдинский район",1990,1.5519360786724,12
"5226","Большемурашкинский район",1990,1.52850788515972,12
"5227","Борский район",1990,1.27777516794288,12
"5228","Бутурлинский район",1990,1.38539814871575,12
"5229","Вадский район",1990,1.55143556070555,12
"5230","Варнавинский район",1990,1.41072490864281,12
"5231","Вачский район",1990,1.11997940267765,12
"5232","Ветлужский район",1990,1.24004489817735,12
"5233","Вознесенский район",1990,1.73762828980795,12
"5234","Володарский район",1990,1.35231591334375,12
"5235","Воротынский район",1990,1.37018006758321,12
"5236","Воскресенский район",1990,1.5680627225089,12
"5237","Выксунский район",1990,1.27687030936938,12
"5238","Гагинский район",1990,1.32217128430005,12
"5239","г. Арзамас",1990,1.27522046262524,12
"5240","г. Балахна",1990,1.33389423498273,12
"5241","г. Богородск",1990,1.30033078590168,12
"5242","г. Бор",1990,1.31111260143518,12
"5243","г. Выкса",1990,1.34024303073624,12
"5244","г. Городец",1990,1.23973443252258,12
"5245","г. Кстово",1990,1.25577016520894,12
"5246","г. Нижний Новгород",1990,1.1992103209219,12
"5247","Городецкий район",1990,1.24557087375636,12
"5248","г. Павлово",1990,1.30665388362276,12
"5249","г. Саров",1990,1.36028938342133,12
"5250","Дальнеконстантиновский район",1990,1.42544747711995,12
"5251","Дивеевский район",1990,1.54451321802511,12
"5252","Княгининский район",1990,1.57903047528817,12
"5253","Ковернинский район",1990,1.7974162141921,12
"5254","Краснобаковский район",1990,1.22753565593677,12
"5255","Краснооктябрьский район",1990,1.51064146450365,12
"5256","Кстовский район",1990,1.3021896555429,12
"5257","Кулебакский район",1990,1.60915632613746,12
"5258","Лукояновский район",1990,1.3002915451895,12
"5259","Лысковский район",1990,1.25493513818387,12
"5260","Навашинский район",1990,1.22030943560689,12
"5261","Павловский район",1990,1.27466629652763,12
"5262","Первомайский район",1990,1.29986956326182,12
"5263","Перевозский район",1990,1.64988814317673,12
"5264","Пильнинский район",1990,1.32177767224663,12
"5265","Починковский район",1990,1.47054454710199,12
"5266","Сельские населенные пункты, подчиненные администрации г. Дзержинска",1990,1.22782367597744,12
"5267","Сельские населенные пункты, подчиненные администрации г. Кулебаки",1990,1.29334630948112,12
"5268","Семеновский район",1990,1.48518815052042,12
"5269","Сергачский район",1990,1.37243368904574,12
"5270","Сеченовский район",1990,1.614456466323,12
"5271","Сокольский район",1990,1.72617199627445,12
"5272","Сосновский район",1990,1.26965210615575,12
"5273","Спасский район",1990,1.59546708417207,12
"5274","Тонкинский район",1990,1.4038583461643,12
"5275","Тоншаевский район",1990,1.7453250222618,12
"5276","Уренский район",1990,1.54917210235825,12
"5277","Чкаловский район",1990,1.40445005523118,12
"5278","Шарангский район",1990,1.7625978205222,12
"5279","Шатковский район",1990,1.43314366998578,12
"5280","Шахунский район",1990,1.55545995879276,12
"5281","Ардатовский район",1991,1.37820832917208,11
"5282","Арзамасский район",1991,1.0659168192519,11
"5283","Балахнинский район",1991,1.14259597806216,11
"5284","Богородский район",1991,1.19532378825693,11
"5285","Большеболдинский район",1991,1.29840196681008,11
"5286","Большемурашкинский район",1991,1.46380913869794,11
"5287","Борский район",1991,1.06168083807018,11
"5288","Бутурлинский район",1991,1.42217863054006,11
"5289","Вадский район",1991,1.35187331015836,11
"5290","Варнавинский район",1991,1.19826633806408,11
"5291","Вачский район",1991,1.05132166151734,11
"5292","Ветлужский район",1991,1.20262975038751,11
"5293","Вознесенский район",1991,1.5242353419368,11
"5294","Володарский район",1991,1.20377336651427,11
"5295","Воротынский район",1991,1.22205249270935,11
"5296","Воскресенский район",1991,1.27205088203528,11
"5297","Выксунский район",1991,1.13424117906748,11
"5298","Гагинский район",1991,1.3819679755498,11
"5299","г. Арзамас",1991,1.10069716976776,11
"5300","г. Балахна",1991,1.09901666929589,11
"5301","г. Богородск",1991,1.0237253336375,11
"5302","г. Бор",1991,1.07135671651801,11
"5303","г. Выкса",1991,1.17291571902008,11
"5304","г. Городец",1991,1.10128693244391,11
"5305","г. Кстово",1991,1.21780855199223,11
"5306","г. Нижний Новгород",1991,1.04035627381663,11
"5307","Городецкий район",1991,1.14344953503845,11
"5308","г. Павлово",1991,1.16439097558336,11
"5309","г. Саров",1991,1.11094201795769,11
"5310","Дальнеконстантиновский район",1991,1.31610917631813,11
"5311","Дивеевский район",1991,1.38254179441199,11
"5312","Княгининский район",1991,1.32638559924207,11
"5313","Ковернинский район",1991,1.56337764463584,11
"5314","Краснобаковский район",1991,1.25402923124476,11
"5315","Краснооктябрьский район",1991,1.33948504241703,11
"5316","Кстовский район",1991,1.02069321185293,11
"5317","Кулебакский район",1991,1.49583545809961,11
"5318","Лукояновский район",1991,1.06413994169096,11
"5319","Лысковский район",1991,1.10688099266779,11
"5320","Навашинский район",1991,1.06777075615603,11
"5321","Павловский район",1991,1.05026950748375,11
"5322","Первомайский район",1991,1.13345027661584,11
"5323","Перевозский район",1991,1.34228187919463,11
